id,web_name,team,element_type,now_cost,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,total_points,selected_by_percent,form,points_per_game,value_season,transfers_in,transfers_out,status,chance_of_playing_next_round,position,fixture_difficulty,id_team,team_name
371,Evans,14,2,4.4,288,0,0,1,2,0,0,0,1,0,0,3,62,51.0,4.1,6.0,6.1,14,0.1,0.0,2.3,3.2,8931,17570,i,0.0,DEF,3.2222222222222223,14,Man Utd
372,Garnacho,14,3,5.9,1633,4,3,4,26,0,0,0,1,0,0,4,265,312.0,325.5,701.0,133.0,78,4.9,3.4,2.8,13.2,1215455,2475623,a,100.0,MID,3.2222222222222223,14,Man Utd
373,Hannibal,14,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1740,11849,u,0.0,MID,3.2222222222222223,14,Man Utd
374,Heaton,14,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,18727,21189,i,0.0,GKP,3.2222222222222223,14,Man Utd
375,Højlund,14,4,6.9,1429,3,1,3,25,0,0,0,2,0,0,5,192,135.6,183.6,258.0,57.0,57,1.0,2.6,2.4,8.3,454272,456408,a,100.0,FWD,3.2222222222222223,14,Man Utd
376,Lindelof,14,2,4.3,240,0,0,1,2,0,0,0,1,0,0,0,41,55.0,37.1,6.0,9.9,13,0.1,1.8,1.6,3.0,3844,17618,a,100.0,DEF,3.2222222222222223,14,Man Utd
377,Maguire,14,2,4.9,1354,1,0,2,22,0,0,0,7,0,0,3,173,344.2,78.2,135.0,56.0,35,0.6,2.2,1.8,7.1,77963,105938,d,50.0,DEF,3.2222222222222223,14,Man Utd
378,Mainoo,14,3,5.2,1282,0,0,5,20,0,0,0,5,0,0,0,186,154.8,211.9,99.0,46.9,32,1.8,0.0,1.8,6.2,152730,622288,i,0.0,MID,3.2222222222222223,14,Man Utd
379,Malacia,14,2,4.4,99,0,0,0,1,0,0,0,1,0,0,0,2,5.2,13.9,0.0,1.7,2,0.0,0.0,0.7,0.5,2894,3703,u,0.0,DEF,3.2222222222222223,14,Man Utd
380,Martinez,14,2,4.3,1751,2,1,6,27,0,0,0,7,0,0,5,293,426.6,153.9,158.0,73.8,68,2.4,0.0,3.4,15.8,446128,777321,i,0.0,DEF,3.2222222222222223,14,Man Utd
381,McTominay,14,3,4.9,17,0,0,0,1,0,0,0,0,0,0,0,4,3.2,0.3,5.0,0.9,2,0.1,0.0,1.0,0.4,6691,93322,u,0.0,MID,3.2222222222222223,14,Man Utd
382,Mount,14,3,6.3,243,0,0,1,4,0,0,0,2,0,0,0,16,20.8,55.2,43.0,11.8,8,0.1,0.0,1.0,1.3,6769,27261,a,100.0,MID,3.2222222222222223,14,Man Utd
383,Onana,14,1,5.0,2610,0,0,8,40,0,1,0,0,0,80,5,381,658.0,13.0,0.0,67.1,101,5.8,3.6,3.5,20.2,1150762,1267633,a,,GKP,3.2222222222222223,14,Man Utd
384,Pellistri,14,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,61,1924,u,0.0,MID,3.2222222222222223,14,Man Utd
387,Shaw,14,2,4.9,68,0,0,0,0,0,0,0,0,0,0,0,19,16.6,2.6,0.0,2.0,2,0.1,0.0,1.0,0.4,5234,66603,i,0.0,DEF,3.2222222222222223,14,Man Utd
389,Zirkzee,14,4,6.5,1235,3,2,3,21,0,0,0,2,0,0,6,200,214.8,203.3,308.0,72.1,60,1.8,1.6,2.1,9.2,535232,660337,a,,FWD,3.2222222222222223,14,Man Utd
572,Yoro,14,2,4.3,695,0,0,0,15,0,0,0,3,0,0,0,42,126.4,18.8,48.0,19.4,12,0.2,0.4,0.9,2.8,40413,45196,d,50.0,DEF,3.2222222222222223,14,Man Utd
593,De Ligt,14,2,4.8,1995,2,0,4,33,0,0,0,3,0,0,3,303,484.2,88.2,268.0,84.5,66,3.4,3.6,2.4,13.8,616927,794013,a,100.0,DEF,3.2222222222222223,14,Man Utd
594,Mazraoui,14,2,4.3,2216,0,1,6,33,0,0,0,2,0,0,4,324,472.2,248.6,109.0,82.8,72,8.5,2.2,2.5,16.7,3028757,2681401,a,100.0,DEF,3.2222222222222223,14,Man Utd
613,Collyer,14,3,4.5,174,0,0,0,2,0,0,0,0,0,0,0,40,40.4,29.9,8.0,7.9,6,0.0,0.4,1.0,1.3,13484,11605,a,100.0,MID,3.2222222222222223,14,Man Utd
648,Wheatley,14,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1.1,0.0,0.0,0.0,465169,387162,u,0.0,FWD,3.2222222222222223,14,Man Utd
652,Ugarte,14,3,4.9,1321,1,0,3,21,1,0,0,8,0,0,1,215,224.0,133.7,71.0,42.7,34,0.1,2.6,1.6,6.9,34914,29659,a,100.0,MID,3.2222222222222223,14,Man Utd
658,Heaven,14,2,4.0,95,0,0,0,1,0,0,0,0,0,0,0,20,28.2,0.7,2.0,3.1,2,0.1,0.4,1.0,0.5,13094,6937,d,75.0,DEF,3.2222222222222223,14,Man Utd
667,Fletcher,14,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1323,1068,a,,MID,3.2222222222222223,14,Man Utd
670,Amass,14,2,4.0,21,0,0,0,0,0,0,0,0,0,0,0,1,7.8,1.0,0.0,0.9,1,0.0,0.2,1.0,0.2,4454,3379,a,,DEF,3.2222222222222223,14,Man Utd
673,Fitzgerald,14,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,651,526,a,,MID,3.2222222222222223,14,Man Utd
691,Kukonki,14,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,850,786,a,,DEF,3.2222222222222223,14,Man Utd
745,Amorim,14,5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,4.7,6.8,0.0,53.8,32287,22780,a,,,3.2222222222222223,14,Man Utd
761,Harrison,14,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,395,142,a,,GKP,3.2222222222222223,14,Man Utd
766,Dorgu,14,2,4.5,222,0,0,0,5,0,0,0,1,1,0,0,8,28.8,35.3,31.0,9.5,-1,0.2,-0.2,-0.3,-0.2,36316,20433,a,100.0,DEF,3.2222222222222223,14,Man Utd
776,Obi,14,4,4.5,26,0,0,0,0,0,0,0,1,0,0,0,5,1.2,1.8,2.0,0.4,2,0.2,0.4,0.7,0.4,22534,5972,a,,FWD,3.2222222222222223,14,Man Utd
777,Fredricson,14,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,146,73,a,,DEF,3.2222222222222223,14,Man Utd
778,Moorhouse,14,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,97,45,a,,MID,3.2222222222222223,14,Man Utd
779,Koné,14,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,273,114,a,,MID,3.2222222222222223,14,Man Utd
783,Graczyk,14,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,105,24,a,,GKP,3.2222222222222223,14,Man Utd
788,Dermot Mee,14,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60,8,a,,GKP,3.2222222222222223,14,Man Utd
390,A.Murphy,15,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,83269,121838,u,0.0,DEF,2.888888888888889,15,Newcastle
391,Almirón,15,3,5.4,150,0,0,0,3,0,0,0,0,0,0,0,36,15.2,40.9,57.0,11.3,10,0.3,0.0,1.1,1.9,42668,117938,u,0.0,MID,2.888888888888889,15,Newcastle
392,Barnes,15,3,5.9,893,5,2,2,14,0,0,0,0,0,0,9,253,283.8,205.6,369.0,86.0,73,1.0,2.0,3.2,12.4,708573,703178,a,100.0,MID,2.888888888888889,15,Newcastle
393,Botman,15,2,4.4,225,0,0,1,3,0,0,0,1,0,0,0,32,41.8,2.6,13.0,5.8,7,0.0,0.0,2.3,1.6,15328,14123,i,0.0,DEF,2.888888888888889,15,Newcastle
394,Bruno G.,15,3,6.1,2424,3,6,9,35,0,0,0,4,0,0,9,507,532.6,578.8,262.0,137.6,103,2.0,4.0,3.7,16.9,280410,436473,a,100.0,MID,2.888888888888889,15,Newcastle
395,Burn,15,2,4.4,2430,0,0,9,36,1,0,0,8,0,0,5,307,496.8,67.9,176.0,74.3,73,6.2,1.8,2.7,16.6,790882,1725603,a,100.0,DEF,2.888888888888889,15,Newcastle
396,Dúbravka,15,1,4.2,900,0,0,5,12,0,0,0,0,0,29,2,160,220.2,0.0,0.0,22.0,44,2.2,0.2,4.4,10.5,430974,323508,a,100.0,GKP,2.888888888888889,15,Newcastle
398,Gordon,15,3,7.4,2107,6,6,9,30,0,0,1,2,0,0,9,439,520.4,728.2,630.0,188.0,113,8.6,1.5,4.3,15.3,3288643,4917698,s,0.0,MID,2.888888888888889,15,Newcastle
399,Hall,15,2,4.8,2188,0,7,8,31,0,0,0,3,0,0,11,443,561.6,561.2,128.0,125.3,102,10.0,2.5,3.8,21.2,3441314,2908742,i,0.0,DEF,2.888888888888889,15,Newcastle
400,Hayden,15,3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,11061,14498,u,0.0,MID,2.888888888888889,15,Newcastle
401,Isak,15,4,9.3,2053,19,5,8,33,0,0,0,1,0,0,31,700,872.6,471.6,976.0,231.3,169,51.9,4.2,6.8,18.2,7559434,7722908,a,100.0,FWD,2.888888888888889,15,Newcastle
402,J.Murphy,15,3,5.0,1676,5,8,7,24,0,0,0,3,0,0,5,369,458.8,399.2,362.0,121.8,101,3.3,3.2,4.0,20.2,1001080,849545,a,100.0,MID,2.888888888888889,15,Newcastle
403,Joelinton,15,3,6.0,2005,4,1,8,26,0,0,0,9,0,0,11,289,396.4,321.0,397.0,111.7,79,1.1,0.8,3.3,13.2,447975,507265,a,100.0,MID,2.888888888888889,15,Newcastle
404,Kelly,15,2,4.2,299,0,1,0,6,0,0,0,2,0,0,0,40,80.6,29.0,20.0,12.6,12,0.1,0.0,1.2,2.9,10682,20365,u,0.0,DEF,2.888888888888889,15,Newcastle
405,Krafth,15,2,4.3,241,0,0,1,2,0,0,0,0,0,0,0,36,44.2,10.9,11.0,6.6,11,0.1,0.2,2.8,2.6,12333,20565,a,100.0,DEF,2.888888888888889,15,Newcastle
406,Kuol,15,3,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,11055,10762,a,,MID,2.888888888888889,15,Newcastle
407,Lascelles,15,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1041,1021,i,0.0,DEF,2.888888888888889,15,Newcastle
408,Lewis,15,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,11493,41755,u,0.0,DEF,2.888888888888889,15,Newcastle
409,Livramento,15,2,4.5,1935,0,0,6,31,0,0,0,1,0,0,3,285,384.4,215.9,57.0,65.8,65,1.7,2.2,2.4,14.4,414132,413340,a,100.0,DEF,2.888888888888889,15,Newcastle
410,Longstaff,15,3,4.5,734,0,1,2,11,0,0,0,2,0,0,0,117,104.4,75.8,76.0,25.7,30,0.4,0.8,1.4,6.7,83210,158915,a,,MID,2.888888888888889,15,Newcastle
411,Miley,15,3,5.0,188,1,0,0,4,0,0,0,0,0,0,1,64,72.0,21.8,43.0,13.7,15,0.0,2.5,1.9,3.0,2404,1979,a,100.0,MID,2.888888888888889,15,Newcastle
412,Odysseas,15,1,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,3680,10733,a,,GKP,2.888888888888889,15,Newcastle
413,Pope,15,1,4.9,1620,0,0,4,26,0,0,0,2,0,59,2,216,428.4,0.0,0.0,42.7,56,3.3,2.0,3.1,11.4,673746,1106762,a,100.0,GKP,2.888888888888889,15,Newcastle
414,Ruddy,15,1,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.3,0.0,0.0,0.0,23172,26913,a,,GKP,2.888888888888889,15,Newcastle
415,Schär,15,2,5.4,2052,2,0,7,33,0,0,0,5,1,0,0,263,497.0,73.2,172.0,73.8,66,1.5,2.0,2.8,12.2,377955,459275,a,100.0,DEF,2.888888888888889,15,Newcastle
416,Targett,15,2,3.9,12,0,0,0,0,0,0,0,0,0,0,0,3,2.4,1.0,0.0,0.3,1,0.3,0.0,1.0,0.3,36322,57107,a,100.0,DEF,2.888888888888889,15,Newcastle
417,Tonali,15,3,5.5,1725,1,1,7,25,0,0,0,5,0,0,2,287,292.6,225.4,192.0,71.0,56,0.4,2.0,2.2,10.2,114134,94278,a,100.0,MID,2.888888888888889,15,Newcastle
418,Trippier,15,2,5.6,688,0,0,3,10,0,0,0,1,0,0,4,127,120.0,163.6,15.0,30.0,34,3.4,2.2,2.0,6.1,177576,1186856,a,100.0,DEF,2.888888888888889,15,Newcastle
419,White,15,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,12007,43229,u,0.0,MID,2.888888888888889,15,Newcastle
420,Willock,15,3,4.7,801,0,2,3,14,0,0,0,2,0,0,0,117,138.8,223.3,126.0,48.6,38,0.1,2.2,1.5,8.1,40836,46560,a,100.0,MID,2.888888888888889,15,Newcastle
421,Wilson,15,4,6.9,156,0,0,0,6,0,0,0,1,0,0,0,14,3.2,2.6,29.0,2.9,8,0.1,1.2,1.0,1.2,15023,16810,a,100.0,FWD,2.888888888888889,15,Newcastle
574,Pivas,15,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,2653,11659,u,0.0,DEF,2.888888888888889,15,Newcastle
590,Osula,15,4,4.9,65,0,0,0,3,0,0,0,0,0,0,0,26,6.2,10.4,4.0,2.1,10,0.2,0.2,1.0,2.0,26125,31117,a,,FWD,2.888888888888889,15,Newcastle
746,Howe,15,5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,29,3.0,4.8,0.0,19.3,8849,9007,a,,,2.888888888888889,15,Newcastle
789,Neave,15,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,225,37,a,,FWD,2.888888888888889,15,Newcastle
26,Alex Moreno,16,2,4.2,812,0,1,3,15,0,0,0,2,0,0,1,105,165.8,83.8,27.0,27.6,31,0.4,0.0,2.4,7.4,100662,135784,a,100.0,DEF,2.6666666666666665,16,Nott'm Forest
422,Aina,16,2,5.4,2531,2,1,12,32,0,0,0,2,0,0,15,446,508.8,205.8,75.0,79.0,122,29.6,2.8,4.2,22.6,4741222,1694490,a,100.0,DEF,2.6666666666666665,16,Nott'm Forest
423,Anderson,16,3,5.0,1978,1,6,11,28,0,0,0,6,0,0,5,412,488.0,512.1,221.0,122.4,83,0.3,2.8,3.0,16.6,66817,59959,a,100.0,MID,2.6666666666666665,16,Nott'm Forest
424,Awoniyi,16,4,5.5,263,1,0,0,8,0,0,0,0,0,0,0,76,56.4,36.5,113.0,19.9,27,0.3,0.6,1.2,4.9,52654,118409,a,100.0,FWD,2.6666666666666665,16,Nott'm Forest
425,Boly,16,2,4.2,131,0,0,0,1,0,0,0,1,0,0,0,23,42.8,0.2,17.0,6.0,5,0.1,0.0,1.0,1.2,11433,27597,a,100.0,DEF,2.6666666666666665,16,Nott'm Forest
426,Bowler,16,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1220,6518,u,0.0,MID,2.6666666666666665,16,Nott'm Forest
427,C.Miguel,16,1,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,13194,36980,d,25.0,GKP,2.6666666666666665,16,Nott'm Forest
428,Da Silva Moreira,16,3,4.3,28,0,0,0,0,0,0,0,0,0,0,0,9,5.2,0.3,0.0,0.6,2,0.1,0.0,1.0,0.5,17305,18203,a,,MID,2.6666666666666665,16,Nott'm Forest
429,Danilo,16,3,4.7,168,0,0,1,3,0,0,0,0,0,0,0,32,17.4,2.7,0.0,2.0,8,0.0,0.8,1.6,1.7,2817,6634,a,100.0,MID,2.6666666666666665,16,Nott'm Forest
430,Dennis,16,4,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.2,0.0,0.0,0.0,49670,62820,u,0.0,FWD,2.6666666666666665,16,Nott'm Forest
431,Dominguez,16,3,4.8,1387,0,0,6,20,0,0,0,8,0,0,0,196,275.8,168.4,161.0,60.5,36,0.0,1.8,1.4,7.5,6285,7265,a,100.0,MID,2.6666666666666665,16,Nott'm Forest
432,Elanga,16,3,5.3,1841,5,8,11,25,0,0,0,1,0,0,10,402,482.2,586.0,405.0,147.7,118,6.4,5.2,4.1,22.3,1280045,800145,a,100.0,MID,2.6666666666666665,16,Nott'm Forest
433,Gibbs-White,16,3,6.6,2019,5,10,11,24,0,0,0,6,1,0,12,458,529.8,609.7,496.0,163.6,118,8.0,4.6,4.7,17.9,1402673,1005782,a,100.0,MID,2.6666666666666665,16,Nott'm Forest
434,Hudson-Odoi,16,3,5.2,1893,5,3,11,17,0,0,0,2,0,0,7,403,401.2,557.2,347.0,130.2,95,2.2,5.0,3.8,18.3,525091,629618,a,100.0,MID,2.6666666666666665,16,Nott'm Forest
435,Mighten,16,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,689,4191,u,0.0,MID,2.6666666666666665,16,Nott'm Forest
436,Murillo,16,2,4.7,2478,1,0,11,35,0,0,0,5,0,0,13,426,688.6,171.2,146.0,100.7,102,3.7,3.2,3.6,21.7,790930,465717,a,100.0,DEF,2.6666666666666665,16,Nott'm Forest
437,N.Williams,16,2,4.4,1778,1,1,9,20,0,0,0,4,0,0,5,315,391.2,159.3,190.0,74.2,84,3.1,3.4,3.2,19.1,450192,172718,a,,DEF,2.6666666666666665,16,Nott'm Forest
438,O.Richards,16,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33,4903,u,0.0,DEF,2.6666666666666665,16,Nott'm Forest
439,O'Brien,16,3,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,128,u,0.0,MID,2.6666666666666665,16,Nott'm Forest
440,Omobamidele,16,2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1747,6574,u,0.0,DEF,2.6666666666666665,16,Nott'm Forest
441,Panzo,16,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,137,u,0.0,DEF,2.6666666666666665,16,Nott'm Forest
442,Sangaré,16,3,4.3,270,0,1,1,2,0,0,0,2,0,0,0,49,63.8,29.2,21.0,11.4,11,1.3,0.6,1.6,2.6,308808,394173,a,100.0,MID,2.6666666666666665,16,Nott'm Forest
443,Sels,16,1,5.1,2610,0,1,12,35,0,0,0,2,0,89,10,423,695.8,10.1,0.0,71.0,125,18.7,3.6,4.3,24.5,2841185,986793,a,100.0,GKP,2.6666666666666665,16,Nott'm Forest
444,Toffolo,16,2,4.2,45,0,0,0,1,0,0,0,0,0,0,0,8,18.2,3.3,6.0,2.8,3,0.1,0.0,1.0,0.7,2789,7765,a,,DEF,2.6666666666666665,16,Nott'm Forest
446,Ui-jo,16,4,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.8,0.0,0.0,0.0,317328,406644,u,0.0,FWD,2.6666666666666665,16,Nott'm Forest
447,Wood,16,4,7.3,2343,18,3,14,29,0,0,0,1,0,0,37,668,744.0,225.4,762.0,173.3,174,48.7,4.0,6.0,23.8,8456928,3746490,a,100.0,FWD,2.6666666666666665,16,Nott'm Forest
448,Worrall,16,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,71,5332,u,0.0,DEF,2.6666666666666665,16,Nott'm Forest
449,Yates,16,3,4.8,1537,2,1,5,20,0,0,0,8,0,0,3,242,256.6,203.0,240.0,70.2,53,0.1,1.4,2.0,11.0,59876,66192,a,100.0,MID,2.6666666666666665,16,Nott'm Forest
573,Milenković,16,2,4.9,2520,4,2,12,34,0,0,0,4,0,0,2,401,603.4,72.8,303.0,97.7,120,9.7,5.6,4.3,24.5,1560334,536385,a,,DEF,2.6666666666666665,16,Nott'm Forest
596,Jota Silva,16,3,5.9,708,2,2,1,16,0,0,0,4,0,0,0,177,176.6,170.6,171.0,52.0,42,0.1,1.4,1.7,7.1,18520,25083,a,100.0,MID,2.6666666666666665,16,Nott'm Forest
620,Sosa,16,3,5.5,229,1,0,1,5,0,0,0,1,0,0,0,79,77.2,88.0,94.0,25.8,20,0.1,0.0,1.4,3.6,7171,6898,a,,MID,2.6666666666666665,16,Nott'm Forest
653,Morato,16,2,4.5,616,0,0,3,8,0,0,0,1,0,0,2,123,164.2,5.2,5.0,17.6,34,0.1,0.4,1.7,7.6,14878,9923,a,,DEF,2.6666666666666665,16,Nott'm Forest
706,Abbott,16,2,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4490,2307,a,,DEF,2.6666666666666665,16,Nott'm Forest
721,Hennessey,16,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3081,1427,a,,GKP,2.6666666666666665,16,Nott'm Forest
747,Nuno,16,5,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,7.5,5.6,0.0,39.1,45403,20880,a,,,2.6666666666666665,16,Nott'm Forest
14,Ramsdale,17,1,4.4,1890,0,0,2,50,0,0,0,2,0,91,5,201,673.0,0.0,0.0,67.4,57,1.2,1.6,2.7,13.0,304673,299358,a,100.0,GKP,3.0,17,Southampton
27,Archer,17,4,4.9,1166,2,0,1,28,0,0,1,0,0,0,4,116,102.6,63.5,311.0,47.5,46,1.3,1.2,1.8,9.4,538847,555156,a,,FWD,3.0,17,Southampton
188,Ugochukwu,17,3,4.4,1022,0,1,0,28,0,0,0,4,0,0,0,128,167.4,149.2,40.0,35.6,26,0.3,1.2,1.4,5.9,70850,73530,a,100.0,MID,3.0,17,Southampton
397,Fraser,17,3,4.8,303,0,0,0,12,0,0,0,0,1,0,0,31,35.8,26.8,13.0,6.7,7,0.0,0.0,0.9,1.5,2537,4873,d,50.0,MID,3.0,17,Southampton
451,Amo-Ameyaw,17,3,4.4,26,0,0,0,0,0,0,0,1,0,0,0,1,4.0,16.1,6.0,2.6,1,0.1,0.0,0.5,0.2,24416,28808,u,0.0,MID,3.0,17,Southampton
452,Aribo,17,3,4.9,1821,3,0,1,51,0,0,0,1,0,0,7,360,355.4,275.2,235.0,86.8,67,0.1,2.0,2.4,13.7,20547,20073,a,,MID,3.0,17,Southampton
453,Armstrong,17,4,5.1,1246,2,3,2,35,0,0,1,4,0,0,2,145,154.4,143.7,262.0,56.0,45,0.6,0.0,2.2,8.8,273688,387658,u,0.0,FWD,3.0,17,Southampton
454,Bazunu,17,1,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,2973,25807,u,0.0,GKP,3.0,17,Southampton
455,Bednarek,17,2,4.0,1901,2,0,2,45,0,0,0,5,0,0,2,210,599.6,63.6,67.0,72.9,47,2.4,0.6,2.0,11.8,624094,518083,d,75.0,DEF,3.0,17,Southampton
456,Bella-Kotchap,17,2,3.9,329,0,0,0,13,0,0,0,0,0,0,0,7,64.6,2.3,4.0,7.0,2,0.4,0.4,0.5,0.5,59909,56271,a,,DEF,3.0,17,Southampton
457,Bree,17,2,3.9,886,0,1,0,28,0,0,0,0,0,0,0,64,167.4,152.1,41.0,36.0,15,0.4,0.2,1.1,3.8,65672,48307,i,0.0,DEF,3.0,17,Southampton
458,Charles,17,3,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1091,7744,u,0.0,MID,3.0,17,Southampton
459,Edozie,17,3,4.9,64,0,0,0,0,0,0,0,1,0,0,0,6,9.8,19.0,22.0,5.1,1,0.0,0.0,0.5,0.2,463,2665,u,0.0,MID,3.0,17,Southampton
460,Edwards,17,2,3.9,12,0,0,0,1,0,0,0,0,0,0,0,-1,5.0,0.1,0.0,0.5,1,0.2,0.0,1.0,0.3,41084,41933,u,0.0,DEF,3.0,17,Southampton
461,Harwood-Bellis,17,2,4.0,2119,1,0,2,51,0,0,0,7,0,0,2,200,570.2,171.7,215.0,95.9,42,5.6,0.6,1.6,10.5,822648,1216690,a,100.0,DEF,3.0,17,Southampton
462,Kamaldeen,17,3,5.0,734,1,1,0,26,0,0,0,0,0,0,2,110,107.4,105.6,158.0,36.9,33,0.0,3.4,1.9,6.6,5459,3175,a,100.0,MID,3.0,17,Southampton
463,Lallana,17,3,5.0,352,0,2,0,8,0,0,0,4,0,0,1,74,81.2,82.4,21.0,18.4,17,0.0,0.2,1.2,3.4,3776,6459,a,100.0,MID,3.0,17,Southampton
464,Larios,17,2,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,4606,9558,d,50.0,DEF,3.0,17,Southampton
465,Lis,17,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.1,0.0,0.0,0.0,888,19018,u,0.0,GKP,3.0,17,Southampton
466,Lumley,17,1,4.0,270,0,0,0,7,0,0,0,0,0,13,0,22,102.2,0.0,0.0,10.2,8,0.5,0.0,2.7,2.0,82135,59045,a,,GKP,3.0,17,Southampton
467,Manning,17,2,4.3,968,0,1,0,26,0,0,0,2,0,0,0,90,209.4,314.7,56.0,57.9,18,0.1,0.6,1.1,4.2,4103,8073,a,,DEF,3.0,17,Southampton
468,Mara,17,4,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,782,8329,u,0.0,FWD,3.0,17,Southampton
469,McCarthy,17,1,4.2,450,0,0,0,13,0,0,0,0,0,24,0,32,166.4,0.0,0.0,16.7,12,0.1,0.0,2.4,2.9,19261,27916,a,,GKP,3.0,17,Southampton
